,code,value
2932,gb_jctcf,39327094.0
2933,gb_spu,13450294.0
2934,gb_hzo,464879882.0
2935,gb_fgp,341005854.0
2936,gb_mrln,349533961.0
2937,gb_fbnc,1259403468.0
2938,gb_cmco,932447678.0
2939,gb_icad,49254099.0
2940,gb_rbcaa,1032048923.0
2941,gb_nvax,469471301.0
2942,gb_ice,42556360000.0
2943,gb_ancx,576678431.0
2944,gb_dxpe,822880998.0
2945,gb_ango,820427825.0
2946,gb_mdso,4730168880.0
2947,gb_cia,378302808.0
2948,gb_nati,5946720562.0
2949,gb_mfnc,172689449.0
2950,gb_vrtu,1620803248.0
2951,gb_qdel,2762830840.0
2952,gb_vivo,643844366.0
2953,gb_v,305839800000.0
2954,gb_gsbc,847322688.0
2955,gb_eeft,4875906142.0
2956,gb_pebo,702439530.0
2957,gb_uctt,538462147.0
2958,gb_ctic,105532561.0
2960,gb_kpti,1050301873.0
2961,gb_gluu,955489500.0
2962,gb_lmnx,1193932332.0
2963,gb_dal,39696244336.0
2964,gb_asps,615015240.0
2965,gb_atv,56056252.0
2966,gb_arrs,4505004000.0
2967,gb_scon,293306.0
2968,gb_ebtc,423636508.0
2969,gb_iphi,1443682601.0
2970,gb_ucfc,520000451.0
2971,gb_cffi,218746487.0
2972,gb_hckt,560178580.0
2973,gb_vlp,2787105696.0
2974,gb_perf,28818468.0
2975,gb_iclr,7635491972.0
2976,gb_ffkt,427950646.0
2977,gb_amsc,131189478.0
2978,gb_atlo,285845029.0
2979,gb_cers,921977743.0
2980,gb_acls,619138650.0
2981,gb_wst,8481900000.0
2982,gb_wtba,395980504.0
2983,gb_wgo,1166573000.0
2984,gb_kfrc,1091690600.0
2985,gb_dlng,315506100.0
2986,gb_eng,28059503.0
2987,gb_sfnc,2851494333.0
2989,gb_atec,150879920.0
2990,gb_snhy,1516381942.0
2991,gb_vrts,932672990.0
2992,gb_syna,1558746288.0
2993,gb_ubcp,72279367.0
2994,gb_ese,1781369425.0
2996,gb_hpj,46678974.0
2997,gb_hqh,827958100.0
2998,gb_flxs,294233166.0
2999,gb_iii,189922770.0
3000,gb_dgly,17932444.0
3001,gb_grow,24685636.0
3002,gb_bldp,550681623.0
3003,gb_med,2599462010.0
3006,gb_celg,63852288000.0
3007,gb_tnk,160710900.0
3008,gb_ptsi,365979835.0
3009,gb_mxl,1289144320.0
3010,gb_panw,19752398000.0
3011,gb_xone,131457882.0
3012,gb_gyro,30409766.0
3013,gb_slp,333282124.0
3014,gb_ual,23266580324.0
3015,gb_gts,551084783.0
3016,gb_infn,1342813200.0
3017,gb_msbf,113297202.0
3018,gb_jmp,114322480.0
3019,gb_prsc,856234098.0
3020,gb_dmrc,338466000.0
3021,gb_svbi,113619587.0
3022,gb_agys,372901460.0
3023,gb_nlst,12239026.0
3024,gb_irdm,2292525000.0
3025,gb_ebf,541569029.0
3026,gb_bbsi,538528260.0
3027,gb_rlh,351574511.0
3028,gb_csgp,15731101479.0
3029,gb_tgs,1055067576.0
3030,gb_nwfl,236402483.0
3031,gb_yelp,3748885263.0
3032,gb_cytx,2130738.0
3033,gb_cizn,115746908.0
3034,gb_hnp,14174457100.0
3035,gb_manh,3539846535.0
3036,gb_mmsi,2860877500.0
3038,gb_nclh,11750748698.0
3039,gb_logi,7889553450.0
3040,gb_gprk,994095167.0
3041,gb_thld,38659628.0
3042,gb_form,982998647.0
3043,gb_cbm,2085164476.0
3045,gb_elon,38291673.0
3046,gb_cwst,1195801410.0
3047,gb_logm,4119396075.0
3048,gb_pdex,30094205.0
3049,gb_pkx,23046651205.0
3050,gb_cdxs,826698600.0
3051,gb_sfe,210630000.0
3052,gb_mnta,2119968000.0
3053,gb_cae,5442122577.0
3054,gb_ades,226798611.0
3055,gb_ogxi,1094708.0
3056,gb_rog,2425792400.0
3057,gb_nuro,8920036.0
3058,gb_immu,3561810729.0
3060,gb_opof,146107189.0
3061,gb_ccxi,549385068.0
3063,gb_aln,10916444.0
3064,gb_gtxi,444817345.0
3065,gb_wor,2715403596.0
3067,gb_fbss,90685279.0
3068,gb_prgs,1768719801.0
3069,gb_mitl,1346019000.0
3070,gb_irwd,2791103449.0
3071,gb_isrl,331553056.0
3072,gb_rgen,2173723128.0
3073,gb_reed,58709790.0
3074,gb_sieb,397852804.0
3075,gb_tast,576923833.0
3076,gb_mvis,89815445.0
3077,gb_osir,298995160.0
3078,gb_lpla,5867640619.0
3079,gb_cgnx,9019640066.0
3080,gb_aubn,171987029.0
3081,gb_daio,45763410.0
3082,gb_strl,415980258.0
3083,gb_stmp,4193788550.0
3084,gb_hql,437523016.0
3085,gb_sfst,318932612.0
3086,gb_cvv,36290227.0
3087,gb_oflx,885658298.0
3088,gb_nept,252768227.0
3089,gb_epam,7322670418.0
3090,gb_alks,6892336178.0
3091,gb_puk,57003593500.0
3092,gb_ccne,476599707.0
3093,gb_podd,5273579820.0
3094,gb_gabc,861296175.0
3095,gb_tech,6806567313.0
3096,gb_rsys,60999400.0
3097,gb_mdco,2911220807.0
3098,gb_ebs,2972363399.0
3099,gb_camt,390072025.0
3100,gb_rgr,1029150279.0
3101,gb_sgrp,27048492.0
3102,gb_arl,294026256.0
3103,gb_prim,1318152031.0
3104,gb_cccl,4722036.0
3108,gb_qnst,658222023.0
3109,gb_hska,759743663.0
3110,gb_ful,2925485542.0
3111,gb_kffb,68808916.0
3113,gb_cidm,48183972.0
3114,gb_nymx,160361520.0
3115,gb_silc,289542500.0
3116,gb_pdli,337193010.0
3117,gb_nus,4449112000.0
3118,gb_arna,1781469622.0
3120,gb_edn,607349721.0
3121,gb_cmc,2555586174.0
3123,gb_aveo,270118650.0
3125,gb_tci,281409518.0
3126,gb_kopn,157240793.0
3127,gb_jazz,10526294039.0
3128,gb_asys,77930424.0
3129,gb_ulti,8890156647.0
3130,gb_crnt,254707059.0
3131,gb_nktr,10448349000.0
3132,gb_uthr,5446599745.0
3133,gb_cnx,3263199980.0
3134,gb_ceo,70489403532.0
3135,gb_trns,176903456.0
3136,gb_ubfo,183382555.0
3137,gb_lxrx,1092671280.0
3138,gb_vnda,1105132439.0
3139,gb_imgn,1347149839.0
3140,gb_sigm,10301148.0
3141,gb_vstm,609239907.0
3142,gb_anik,601152480.0
3143,gb_hdsn,73357432.0
3144,gb_akrx,2442872997.0
3145,gb_rigl,432752949.0
3146,gb_regn,40461726647.0
3147,gb_mtl,532826554.0
3149,gb_eltk,7809925.0
3151,gb_ghdx,2001080553.0
3152,gb_bmrn,17578630609.0
3153,gb_cris,47780850.0
3154,gb_incy,14666851945.0
3155,gb_omcl,2522777400.0
3156,gb_vvus,61599078.0
3157,gb_achn,345079140.0
3158,gb_refr,25941393.0
3159,gb_pcg,23155871578.0
3160,gb_gild,93778560000.0
3161,gb_tyl,9070041946.0
3162,gb_ship,36212515.0
3163,gb_chci,10711044.0
3164,gb_acor,1336525369.0
3165,gb_cytk,385127378.0
3166,gb_tx,5610473437.0
3167,gb_vrtx,44785463289.0
3168,gb_cbli,20901742.0
3171,gb_arry,2827059156.0
3172,gb_gene,2703160657.0
3173,gb_arwr,1244900404.0
3174,gb_sgen,11811194700.0
3175,gb_dave,59065500.0
3176,gb_cpss,71482438.0
3177,gb_bstc,373657538.0
3178,gb_kin,484345519.0
3179,gb_unxl,3733740.0
3180,gb_husa,12731245.0
3181,gb_cara,644400328.0
3183,gb_wvfc,32070059.0
3185,gb_cdti,6330086.0
3186,gb_nbix,10269807836.0
3188,gb_gogo,397448415.0
3189,gb_pgnx,573401530.0
3190,gb_biib,69318499113.0
3191,gb_dvax,763816953.0
3192,gb_orex,4209912.0
3193,gb_drna,820507805.0
3194,gb_vicl,27486900.0
3195,gb_alny,9691837806.0
3196,gb_usatp,1047093032.0
3197,gb_eglt,16236450.0
3198,gb_sva,362594799.0
3199,gb_fcel,94881696.0
3200,gb_sgmo,1570083399.0
3202,gb_osur,1007535779.0
3203,gb_ipwr,9240225.0
3204,gb_cpst,77031355.0
3205,gb_amrs,341561513.0
3206,gb_xoma,140183396.0
3207,gb_allt,217986120.0
3208,gb_xncr,2251831645.0
3209,gb_nsec,39524407.0
3210,gb_tsri,15205980.0
3211,gb_wsci,15742499.0
3212,gb_tndm,1912568560.0
3213,gb_ziop,417172726.0
3214,gb_infi,109688942.0
3215,gb_exas,6033377975.0
3216,gb_zgnx,1665955500.0
3217,gb_rht,24853198485.0
3218,gb_cthr,22438699.0
3219,gb_dynt,21662737.0
3220,gb_bbry,6149177320.0
3221,gb_pnrg,159765376.0
3222,gb_mnkd,161637415.0
3223,gb_lgnd,5053770835.0
3224,gb_czr,6969763399.0
3225,gb_ophc,7997127.0
3226,gb_akao,243965327.0
3227,gb_shi,6106027260.0
3228,gb_snss,70467099.0
3230,gb_cldx,65509299.0
3231,gb_efoi,26263052.0
3232,gb_rxii,6671665.0
3234,gb_creg,10470849.0
3235,gb_exel,5269712664.0
3236,gb_spex,8798805.0
3238,gb_imkta,650199165.0
3239,gb_yuii,2025.0
3240,gb_kang,1278249250.0
3241,gb_pcm,133219042.0
3243,gb_fivn,2588598198.0
3244,gb_scyx,65581700.0
3245,gb_sabr,6880876250.0
3247,gb_cori,322209817.0
3248,gb_avh,248778593.0
3249,gb_hsbc,178510625000.0
3250,gb_googl,838941992000.0
3252,gb_abev,76396708122.0
3253,gb_bti,50235719100.0
3255,gb_zbk,5991931174.0
3256,gb_abbv,147817680924.0
3257,gb_smfg,54973915770.0
3258,gb_pbr,67138400000.0
3259,gb_foxa,84213428700.0
3260,gb_nee,82200696421.0
3261,gb_imo,24971374800.0
3263,gb_oran,43257536839.0
3264,gb_asml,84844836951.0
3265,gb_kmi,39473099906.0
3266,gb_bbdo,43088581092.0
3267,gb_shpg,154677160000.0
3268,gb_mpc,35914560000.0
3269,gb_fox,82975870996.0
3270,gb_scco,33843886852.0
3271,gb_tmus,55781343116.0
3272,gb_cht,26840766620.0
3273,gb_hca,45585095892.0
3274,gb_fms,29883918009.0
3275,gb_dlph,3507915579.0
3276,gb_ggp,20729997589.0
3277,gb_lfc,85990200011.0
3278,gb_brfs,4137832189.0
3279,gb_kors,11180186195.0
3280,gb_aeg,12450654455.0
3281,gb_ar,5583285720.0
3282,gb_ryaay,117047951833.0
3283,gb_cpg,3465970202.0
3284,gb_lb,9193460000.0
3285,gb_cnhi,15886756738.0
3286,gb_sep,18280362538.0
3287,gb_sdrl,9074952597.0
3288,gb_skm,16382901135.0
3289,gb_chtr,68399859645.0
3291,gb_pba,17801280000.0
3292,gb_ally,11652837193.0
3293,gb_jwn,10311300000.0
3294,gb_cqp,18474280000.0
3296,gb_mnst,34302055130.0
3297,gb_bsac,14402138400.0
3298,gb_wgp,7901465093.0
3299,gb_hfc,12462345379.0
3300,gb_enbl,7327453641.0
3301,gb_cnco,23008349772.0
3302,gb_voya,8102986723.0
3303,gb_oak,2932408887.0
3304,gb_lkq,10561185981.0
3305,gb_bsmx,637140555530.0
3306,gb_now,32272276766.0
3307,gb_splk,15101728219.0
3308,gb_ne,1436143200.0
3309,gb_trq,4688692712.0
3311,gb_feye,2763650680.0
3312,gb_nycb,5330427393.0
3313,gb_enlk,6444743133.0
3314,gb_tso,15919226320.0
3315,gb_fnv,12485131282.0
3316,gb_fbhs,7813143041.0
3317,gb_frc,17086770237.0
3318,gb_vet,4648595130.0
3319,gb_rlgy,2656234879.0
3320,gb_cig,1666657431.0
3321,gb_meoh,5716935796.0
3322,gb_evhc,5477658240.0
3323,gb_enlc,3141250031.0
3324,gb_disck,17815800000.0
3325,gb_hhc,5540171229.0
3326,gb_icpt,3056397031.0
3327,gb_qep,2241792553.0
3329,gb_lpt,6516352887.0
3330,gb_alsn,6373661439.0
3331,gb_jll,6924365026.0
3332,gb_grfs,5296822462.0
3333,gb_sfm,3130570671.0
3334,gb_hii,10814535000.0
3335,gb_ingr,7182849523.0
3336,gb_ghc,3037909710.0
3337,gb_gel,2930869102.0
3338,gb_msci,15472026018.0
3339,gb_amcx,4372998700.0
3340,gb_taro,4317707167.0
3341,gb_alle,8260323617.0
3342,gb_brx,5607685981.0
3343,gb_ndsn,7824393970.0
3344,gb_comm,5999014451.0
3345,gb_wb,17242752320.0
3346,gb_pinc,1991401683.0
3348,gb_cboe,11073975491.0
3349,gb_apo,6896226134.0
3351,gb_lpi,1914475806.0
3352,gb_vc,3549000000.0
3353,gb_glpi,7562048281.0
3355,gb_wpx,7077304000.0
3356,gb_msg,7034008520.0
3357,gb_gnc,262572372.0
3358,gb_mplx,29742499265.0
3359,gb_kos,3218214073.0
3360,gb_psxp,6545859210.0
3361,gb_fi,1922247610.0
3362,gb_spb,787347253.0
3363,gb_pb,5247641296.0
3364,gb_tfsl,4304908451.0
3365,gb_src,3591417521.0
3366,gb_yy,3659766196.0
3367,gb_six,5609400546.0
3368,gb_bep,9756385924.0
3369,gb_ubnt,6152906915.0
3370,gb_azpn,7658977160.0
3371,gb_fang,11931988791.0
3372,gb_two,2740847616.0
3373,gb_al,4747447352.0
3374,gb_mnk,2997335698.0
3376,gb_wex,7924377119.0
3378,gb_cvrr,3011040000.0
3379,gb_pf,7941243779.0
3380,gb_tllp,5630144260.0
3381,gb_cxp,2757055347.0
3382,gb_opk,3128273088.0
3383,gb_tgi,1045051560.0
3384,gb_bku,4278329741.0
3386,gb_rpai,2819022000.0
3387,gb_tcp,2344344000.0
3388,gb_rlj,3833336377.0
3389,gb_cacc,8790329693.0
3391,gb_cstm,1533421102.0
3392,gb_taho,1196564140.0
3393,gb_manu,958645980.0
3395,gb_sf,3872086095.0
3396,gb_seb,4311557048.0
3398,gb_cwh,745703522.0
3399,gb_apam,1767801049.0
3400,gb_trox,1854556940.0
3401,gb_ldos,10728000000.0
3402,gb_amh,6743295370.0
3403,gb_mrc,1745514270.0
3404,gb_rxn,3031894070.0
3405,gb_gwre,7639919700.0
3406,gb_fet,1273760982.0
3407,gb_ngl,1601045559.0
3408,gb_cgg,1892479818.0
3410,gb_semg,1995482250.0
3411,gb_pbf,5299912135.0
3412,gb_nyld,2109641622.0
3413,gb_wwd,4911317640.0
3414,gb_asna,924102000.0
3415,gb_hta,5986183291.0
3416,gb_fsic,1816550785.0
3417,gb_bery,6062800000.0
3419,gb_cube,5858839572.0
3420,gb_ceqp,2812541410.0
3421,gb_kn,1562316191.0
3422,gb_smlp,1250715963.0
3423,gb_eslt,5165867222.0
3424,gb_pcrx,1842973605.0
3425,gb_pbyi,1593283751.0
3426,gb_ngd,596111470.0
3428,gb_rh,3235345890.0
3429,gb_vrnt,3062974200.0
3430,gb_pah,3605398100.0
3431,gb_gram,467318083.0
3433,gb_rhp,4373539170.0
3435,gb_pdce,3380589851.0
3436,gb_orig,2403659527.0
3437,gb_wafd,2881926381.0
3438,gb_gzt,350201750.0
3439,gb_gmed,5026354583.0
3441,gb_sdlp,314024400.0
3442,gb_peb,2689642580.0
3443,gb_glog,1357676560.0
3444,gb_kmpr,4070552101.0
3445,gb_pacd,8045922.0
3446,gb_aan,3421296867.0
3448,gb_wair,1298395160.0
3449,gb_five,6181608911.0
3450,gb_crto,1800567941.0
3451,gb_achc,3403260855.0
3452,gb_csod,3151582840.0
3453,gb_post,6602106811.0
3454,gb_xon,1876615926.0
3455,gb_burl,11306146698.0
3456,gb_bpy,5045624520.0
3457,gb_umpq,4729996762.0
3458,gb_gte,1236042712.0
3459,gb_arco,1477507556.0
3460,gb_nhi,3324408196.0
3461,gb_kw,3126387193.0
3462,gb_cste,645572448.0
3463,gb_vac,3275556080.0
3464,gb_bcei,661836571.0
3465,gb_saic,3810230000.0
3466,gb_i,3138632000.0
3467,gb_gmlp,1072980199.0
3469,gb_btg,2312767490.0
3470,gb_sim,1525359274.0
3472,gb_sbgl,5051423784.0
3473,gb_clvs,1829148781.0
3474,gb_ogs,4196619725.0
3475,gb_nyrt,304394907.0
3476,gb_evtc,1785205737.0
3477,gb_inxn,4543020000.0
3478,gb_evv,1483197190.0
3479,gb_ladr,1679633149.0
3480,gb_emes,170660671.0
3484,gb_ety,1899433240.0
3485,gb_fax,1063992853.0
3486,gb_rfp,1164870000.0
3487,gb_eigi,1364389323.0
3488,gb_door,1861426148.0
3489,gb_caci,4665553400.0
3490,gb_resi,686126696.0
3491,gb_leju,182540125.0
3492,gb_bxe,58057195.0
3494,gb_wage,2063993600.0
3495,gb_sn,239687690.0
3496,gb_hbm,1241038143.0
3497,gb_nrz,6263670832.0
3498,gb_che,5100424383.0
3499,gb_uan,405553043.0
3501,gb_sxc,711362939.0
3502,gb_wetf,1243513039.0
3503,gb_agio,4373334918.0
3505,gb_arr,994532160.0
3506,gb_xpo,12564408000.0
3507,gb_esrt,2953278569.0
3509,gb_srpt,8467771632.0
3511,gb_cslt,420073480.0
3512,gb_ptnr,710914202.0
3513,gb_ambc,993865720.0
3514,gb_insy,568558697.0
3515,gb_evt,1776467698.0
3517,gb_wnrl,1455405705.0
3518,gb_aat,1871951788.0
3520,gb_bxmt,3767850233.0
3521,gb_oled,5537548808.0
3523,gb_hclp,1082804192.0
3524,gb_mc,2381742685.0
3525,gb_tile,1374314772.0
3526,gb_hy,993567935.0
3527,gb_nghc,2946229857.0
3528,gb_thrm,1790927773.0
3529,gb_etw,1310255586.0
3531,gb_etg,1352802546.0
3532,gb_salt,527924369.0
3534,gb_jqc,1079347713.0
3535,gb_ntg,791210863.0
3536,gb_lci,199583173.0
3537,gb_rare,3876978092.0
3538,gb_fsp,911464817.0
3540,gb_mdca,264288528.0
3541,gb_pfpt,5820701190.0
3542,gb_opht,84318415.0
3543,gb_sbra,4132613616.0
3544,gb_agi,1730692250.0
3545,gb_prk,1677467939.0
3547,gb_cps,2506414350.0
3549,gb_nrk,1063688541.0
3550,gb_stag,3021864432.0
3552,gb_ng,1173266640.0
3553,gb_je,453034714.0
3554,gb_rng,7113728020.0
3555,gb_ag,889614895.0
3556,gb_quad,1193753000.0
3557,gb_gwph,3383631395.0
3558,gb_xlrn,2204230052.0
3559,gb_fldm,262241827.0
3560,gb_agro,981393495.0
3561,gb_frgi,791432682.0
3563,gb_matx,1586210490.0
3564,gb_jps,1801751120.0
3565,gb_ggn,654483661.0
3566,gb_ptla,1650164326.0
3567,gb_bcc,1800653300.0
3569,gb_isf,100963350504.0
3572,gb_nea,3410832480.0
3573,gb_aeh,53312734330.0
3574,gb_hznp,3436762097.0
3575,gb_mtge,913670100.0
3576,gb_rusha,1687352373.0
3577,gb_pegi,2027650996.0
3578,gb_ppp,30091248.0
3579,gb_cpac,933358326.0
3581,gb_pcty,3675122280.0
3582,gb_lxft,1452461944.0
3583,gb_tsro,1576095597.0
3584,gb_nog,883736809.0
3585,gb_zionw,4313779200.0
3586,gb_tslx,1276337541.0
3587,gb_mcf,149287835.0
3588,gb_aegn,807590950.0
3590,gb_aod,943590610.0
3591,gb_jpc,982672920.0
3592,gb_etv,1159805589.0
3593,gb_sxcp,739634368.0
3595,gb_bnft,1207796586.0
3596,gb_pes,246375832.0
3598,gb_dsgx,2542569880.0
3600,gb_le,771384426.0
3601,gb_nbhc,1249658508.0
3602,gb_mtsi,1413298710.0
3605,gb_ffc,855402757.0
3607,gb_cbpx,1427693949.0
3608,gb_geos,188842730.0
3609,gb_ncv,631876598.0
3611,gb_opb,978694000.0
3612,gb_eim,805099510.0
3613,gb_ngvc,420004878.0
3614,gb_omed,97230647.0
3615,gb_utg,1536239348.0
3616,gb_wlh,784602815.0
3617,gb_dkl,796502724.0
3618,gb_ecyt,1256429456.0
3619,gb_nsp,4720621569.0
3620,gb_grc,972002515.0
3621,gb_payc,8171056169.0
3622,gb_amba,1277742591.0
3624,gb_inn,1424519773.0
3625,gb_ncz,460164388.0
3627,gb_ecom,353258504.0
3628,gb_bh,620654059.0
3629,gb_nhc,1159433552.0
3632,gb_rubi,197925000.0
3633,gb_thr,832894670.0
3634,gb_egl,1277614080.0
3635,gb_kmf,300105395.0
3637,gb_axdx,1187288121.0
3638,gb_tts,420064720.0
3639,gb_jone,34706822.0
3640,gb_qts,2257354823.0
3641,gb_vrns,2026270380.0
3642,gb_vhc,183763783.0
3643,gb_gbdc,1138323760.0
3644,gb_vlrs,612135568.0
3645,gb_prta,601460723.0
3646,gb_mtrn,1262717414.0
3647,gb_mux,661045280.0
3648,gb_txmd,1186082302.0
3649,gb_peri,82203073.0
3650,gb_wiw,673025100.0
3651,gb_tmp,1318842266.0
3652,gb_acco,1281350000.0
3655,gb_ibtx,2119078124.0
3657,gb_dnn,274223445.0
3658,gb_epzm,740121750.0
3659,gb_elli,3494825766.0
3660,gb_hgh,10391164800.0
3661,gb_fran,262206021.0
3662,gb_impv,1587023965.0
3664,gb_isg,99409470543.0
3665,gb_nmfc,1057878570.0
3666,gb_vsar,63421177.0
3667,gb_gbli,564226054.0
3668,gb_nsu,1101769800.0
3669,gb_enta,1748982400.0
3671,gb_ead,564506964.0
3672,gb_rvnc,980165545.0
3673,gb_per,128625000.0
3674,gb_amov,57478130999.0
3675,gb_nlnk,101922794.0
3677,gb_pahc,2014148735.0
3678,gb_glo,579266488.0
3680,gb_nmz,823999457.0
3681,gb_fen,461821578.0
3682,gb_mdxg,421933942.0
3683,gb_ino,401572594.0
3685,gb_foxf,2407136250.0
3686,gb_chuy,465177636.0
3687,gb_eos,834053500.0
3688,gb_mcc,206457259.0
3689,gb_ptct,1975517998.0
3690,gb_prh,10855458480.0
3691,gb_dfrg,203828220.0
3692,gb_yrcw,309867803.0
3693,gb_erc,439192029.0
3694,gb_mvf,569911956.0
3695,gb_awp,539778560.0
3696,gb_esba,2938185152.0
3697,gb_ftd,105869534.0
3698,gb_eft,614390535.0
3700,gb_tcpc,869009905.0
3702,gb_anfi,60232169.0
3703,gb_lby,221324080.0
3704,gb_era,257007255.0
3705,gb_cmrx,193334301.0
3708,gb_srev,293443200.0
3709,gb_plg,27636849.0
3710,gb_nkx,642241535.0
3711,gb_sp,917631423.0
3712,gb_twou,4618489839.0
3714,gb_pjh,10885351560.0
3715,gb_mmu,552796699.0
3716,gb_stbz,1276933887.0
3717,gb_cubi,781290092.0
3718,gb_efr,525088275.0
3719,gb_lxfr,573026727.0
3721,gb_sand,680609906.0
3725,gb_cet,720701556.0
3726,gb_cresy,722316307.0
3727,gb_rex,483708400.0
3728,gb_shos,53349700.0
3729,gb_nzf,2073618340.0
3730,gb_bcom,209611557.0
3732,gb_mgnx,844580220.0
3734,gb_mack,72052200.0
3735,gb_lts,662181701.0
3736,gb_chef,835928724.0
3737,gb_kmda,223458651.0
3738,gb_onvo,130876200.0
3739,gb_blue,7970707499.0
3742,gb_eoi,632023403.0
3743,gb_chkr,81812500.0
3744,gb_aed,53660248320.0
3745,gb_discb,20700000000.0
3746,gb_mitt,535817632.0
3747,gb_itrn,695093078.0
3748,gb_splp,443962247.0
3749,gb_hio,621605920.0
3751,gb_royt,89512926.0
3752,gb_hear,386101085.0
3753,gb_mx,384493857.0
3755,gb_acrx,159981561.0
3756,gb_pbpb,359127342.0
3757,gb_knop,732345600.0
3758,gb_rtk,4642360.0
3759,gb_fsm,723895436.0
3760,gb_vki,476228645.0
3762,gb_hive,234003845.0
3763,gb_mcep,45155385.0
3764,gb_uve,1557034800.0
3765,gb_zoes,252304702.0
3766,gb_cown,433778764.0
3769,gb_afsd,9991054971.0
3770,gb_jro,413724240.0
3772,gb_tcrd,275441820.0
3773,gb_dukh,17680737404.0
3774,gb_cone,6661459467.0
3775,gb_pco,17042670000.0
3776,gb_itci,1048063112.0
3777,gb_wlb,2815740.0
3778,gb_petx,239834293.0
3779,gb_rei,714994263.0
3780,gb_mnr,1371145267.0
3781,gb_newm,953232377.0
3782,gb_qtwo,2549575000.0
3783,gb_ctrl,850685395.0
3784,gb_regi,903524372.0
3785,gb_ibp,1428606974.0
3786,gb_evgn,67476258.0
3787,gb_sgyp,458546960.0
3788,gb_exk,287304700.0
3789,gb_tsem,1966679037.0
3791,gb_amid,365506800.0
3792,gb_tgb,173542991.0
3793,gb_sdr,70609500.0
3794,gb_hci,351107343.0
3796,gb_pfmt,102282400.0
3797,gb_gst,20164156.0
3798,gb_mpo,288939588.0
3799,gb_ndro,112200000.0
3801,gb_srlp,565909371.0
3802,gb_dfp,1390434463.0
3803,gb_nvg,3022090640.0
3804,gb_mzor,1159377058.0
3806,gb_tsc,852515154.0
3807,gb_at,245667270.0
3808,gb_plx,71720858.0
3809,gb_ehi,416228239.0
3810,gb_wmc,448208401.0
3811,gb_vcra,953012689.0
3812,gb_epm,330056564.0
3814,gb_dsm,373233420.0
3815,gb_etb,438263234.0
3819,gb_aeri,2541751997.0
3820,gb_avhi,479095373.0
3821,gb_gpt,4399291555.0
3823,gb_bde,199585120.0
3824,gb_atrs,546306390.0
3827,gb_chscp,3697073.0
3828,gb_sa,641761034.0
3830,gb_pcom,221925591.0
3831,gb_acre,407520120.0
3832,gb_rexr,2944036561.0
3833,gb_rtrx,1104537454.0
3835,gb_cur,18017676.0
3836,gb_plm,270854245.0
3838,gb_intl,1035203455.0
3839,gb_uscr,865183200.0
3840,gb_emd,807314340.0
3841,gb_call,139776750.0
3842,gb_pfis,335917051.0
3844,gb_wiln,164803222.0
3845,gb_ftf,256104453.0
3846,gb_aaoi,790661180.0
3847,gb_supn,2316762429.0
3848,gb_mixt,356391300.0
3849,gb_akg,196404853.0
3850,gb_anip,663919111.0
3851,gb_eto,372161268.0
3852,gb_amrk,91408850.0
3853,gb_wia,333225249.0
3854,gb_gnca,53708104.0
3856,gb_enph,487467540.0
3857,gb_brss,804921427.0
3861,gb_pfsi,536435649.0
3863,gb_ntp,388911600.0
3864,gb_fprx,458191024.0
3865,gb_tat,73357493.0
3866,gb_tax,118519459.0
3867,gb_pacb,542059680.0
3868,gb_ble,314546406.0
3869,gb_lgih,1273105743.0
3871,gb_lmnr,426251482.0
3872,gb_tlys,503334150.0
3873,gb_asc,218445684.0
3874,gb_rmax,865126470.0
3876,gb_ahh,782244542.0
3877,gb_mrin,21400800.0
3879,gb_vjet,61380000.0
3880,gb_rgls,27745587.0
3881,gb_atnm,71687320.0
3883,gb_ghm,278735250.0
3884,gb_dgica,395638238.0
3885,gb_dhy,268980400.0
3886,gb_nstg,374913900.0
3887,gb_tvc,12846697.0
3888,gb_htbi,565537539.0
3889,gb_oxfd,360036821.0
3891,gb_dhf,229029242.0
3893,gb_vcyt,403312470.0
3897,gb_ctg,93146973.0
3899,gb_jrs,299904150.0
3900,gb_ae,188779596.0
3901,gb_arc,144320360.0
3903,gb_tdj,2820708000.0
3905,gb_uza,2169405580.0
3906,gb_uihc,900978814.0
3910,gb_ampe,43393550.0
3912,gb_centa,1906318145.0
3914,gb_scd,252845198.0
3915,gb_doc,3178196815.0
3916,gb_ccf,1146343964.0
3917,gb_ta,165049650.0
3918,gb_hrtx,2969449648.0
3919,gb_cee,159322389.0
3921,gb_evg,232756119.0
3922,gb_slmbp,30639908000.0
3923,gb_evn,282771547.0
3924,gb_rm,409750880.0
3926,gb_brew,369821572.0
3929,gb_nbh,254946984.0
3932,gb_pme,207124238.0
3933,gb_gtt,2094274746.0
3938,gb_ttph,154853430.0
3940,gb_ingn,4937429712.0
3941,gb_nro,245159849.0
3942,gb_galt,180795414.0
3943,gb_glq,162629075.0
3944,gb_dxlg,107722885.0
3945,gb_sga,218655931.0
3947,gb_mrtx,1840250408.0
3949,gb_hnrg,183174390.0
3950,gb_qpacu,106857254.0
3951,gb_tgls,354488772.0
3952,gb_fbnk,510803981.0
3953,gb_glyc,662192421.0
3954,gb_navb,28011759.0
3955,gb_fdus,363766579.0
3956,gb_voc,93500000.0
3958,gb_vtl,381320982.0
3959,gb_evf,246890231.0
3960,gb_eia,42089278.0
3961,gb_goro,294871306.0
3962,gb_fve,55644164.0
3963,gb_cnob,806210377.0
3964,gb_kem,1362564720.0
