,_id,amount,classtype,close,date,high,low,market,open,stock_code,time,volume
458,5b446435ae17be15aca944ce,176282,kline_min1,12.97,2018-06-08,12.97,12.92,0,12.92,000712,931,13600
460,5b446435ae17be15aca99d8a,1458909,kline_min1,6.07,2018-06-08,6.09,6.02,0,6.09,000713,931,240100
462,5b446435ae17be15aca9e4df,451494,kline_min1,7.93,2018-06-08,7.93,7.84,0,7.87,000715,931,57500
463,5b446436ae17be15acaa2e84,472503,kline_min1,4.46,2018-06-08,4.46,4.44,0,4.46,000716,931,106000
465,5b446436ae17be15acaa8250,5353316,kline_min1,6.88,2018-06-08,6.88,6.86,0,6.88,000717,931,779000
467,5b446436ae17be15acaaddae,627716,kline_min1,4.01,2018-06-08,4.02,4.01,0,4.01,000718,931,156400
469,5b446436ae17be15acab374c,183749,kline_min1,7.26,2018-06-08,7.27,7.25,0,7.27,000719,931,25300
470,5b446437ae17be15acab8cc8,11774,kline_min1,4.06,2018-06-08,4.06,4.06,0,4.06,000720,931,2900
471,5b446437ae17be15acabdd0a,68022,kline_min1,4.48,2018-06-08,4.48,4.47,0,4.47,000721,931,15200
472,5b446437ae17be15acac2da0,35765,kline_min1,7.29,2018-06-08,7.3,7.29,0,7.3,000722,931,4900
2,5b445f0aae17be16401c9c3e,24371996,kline_min1,4.1,2018-06-08,4.12,4.1,0,4.11,000725,931,5936700
4,5b445f0aae17be16401cf74c,285729,kline_min1,11.31,2018-06-08,11.31,11.28,0,11.28,000726,931,25300
6,5b445f0aae17be16401d50d3,427852,kline_min1,2.1,2018-06-08,2.11,2.1,0,2.11,000727,931,202800
7,5b445f0bae17be16401dac18,2382446,kline_min1,8.36,2018-06-08,8.38,8.35,0,8.38,000728,931,284700
10,5b445f0bae17be16401e0773,1950076,kline_min1,8.07,2018-06-08,8.11,8.06,0,8.11,000729,931,240900
11,5b445f0bae17be16401e623e,3522235,kline_min1,6.17,2018-06-08,6.19,6.15,0,6.19,000731,931,569900
13,5b445f0cae17be16401eba46,2956542,kline_min1,22.72,2018-06-08,22.85,22.72,0,22.85,000732,931,130000
15,5b445f0cae17be16401f10e5,344038,kline_min1,13.37,2018-06-08,13.4,13.36,0,13.4,000733,931,25700
17,5b445f0cae17be16401f6c24,167118400,kline_min1,15.57,2018-06-08,15.6,15.48,0,15.6,000735,931,10742600
21,5b445f43ae17be16401fc1c9,135983,kline_min1,18.66,2018-06-08,18.66,18.62,0,18.62,000736,931,7300
22,5b445f43ae17be164020117c,190305,kline_min1,3.35,2018-06-08,3.36,3.35,0,3.36,000737,931,56800
24,5b445f43ae17be1640206046,1077539,kline_min1,14.18,2018-06-08,14.23,14.16,0,14.23,000738,931,75900
26,5b445f43ae17be164020bb03,5571710,kline_min1,8.04,2018-06-08,8.14,8.04,0,8.11,000739,931,687800
29,5b445f44ae17be16402113f6,2172766,kline_min1,3.93,2018-06-08,3.93,3.92,0,3.92,000750,931,553500
31,5b445f44ae17be1640216e64,150287,kline_min1,3.93,2018-06-08,3.94,3.93,0,3.93,000751,931,38200
33,5b445f44ae17be164021c881,425479,kline_min1,14.01,2018-06-08,14.08,14.01,0,14.08,000752,931,30300
34,5b445f44ae17be16402219f4,19253,kline_min1,3.26,2018-06-08,3.27,3.26,0,3.27,000753,931,5900
35,5b445f45ae17be164022af9d,858237,kline_min1,11.7,2018-06-08,11.7,11.66,0,11.7,000756,931,73500
41,5b445f70ae17be1640230692,530205,kline_min1,5.75,2018-06-08,5.79,5.75,0,5.78,000757,931,92000
42,5b445f70ae17be1640232613,304020,kline_min1,5.0,2018-06-08,5.01,5.0,0,5.01,000758,931,60700
44,5b445f71ae17be1640237f50,11638,kline_min1,8.33,2018-06-08,8.33,8.3,0,8.33,000759,931,1400
46,5b445f71ae17be164023d8bb,238962,kline_min1,4.02,2018-06-08,4.05,4.02,0,4.05,000760,931,59100
48,5b445f71ae17be16402431ee,917988,kline_min1,4.14,2018-06-08,4.14,4.11,0,4.11,000761,931,222800
49,5b445f71ae17be1640248ca7,646211,kline_min1,12.23,2018-06-08,12.23,12.21,0,12.21,000762,931,52900
50,5b445f72ae17be164024fcbc,54223,kline_min1,2.78,2018-06-08,2.79,2.78,0,2.78,000767,931,19500
51,5b445f72ae17be16402551cb,1341311,kline_min1,15.84,2018-06-08,15.91,15.84,0,15.91,000768,931,84500
52,5b445f72ae17be164025ad3f,5078083,kline_min1,14.33,2018-06-08,14.37,14.32,0,14.32,000776,931,354500
58,5b445f9dae17be164026087f,61603,kline_min1,11.59,2018-06-08,11.66,11.59,0,11.66,000777,931,5300
60,5b445f9dae17be1640266236,645995,kline_min1,4.76,2018-06-08,4.77,4.75,0,4.77,000778,931,135700
62,5b445f9eae17be1640270094,113022,kline_min1,4.14,2018-06-08,4.14,4.14,0,4.14,000780,931,27300
63,5b445f9eae17be1640274ec0,166989,kline_min1,6.9,2018-06-08,6.93,6.89,0,6.93,000782,931,24200
64,5b445f9eae17be164027a0d1,2294192,kline_min1,6.27,2018-06-08,6.29,6.27,0,6.29,000783,931,364900
65,5b445f9eae17be164027facb,616832,kline_min1,9.0,2018-06-08,9.02,9.0,0,9.02,000785,931,68400
66,5b445f9fae17be16402852ac,1304294,kline_min1,21.85,2018-06-08,21.92,21.75,0,21.8,000786,931,59800
67,5b445f9fae17be164028adc5,347108,kline_min1,7.85,2018-06-08,7.9,7.84,0,7.9,000788,931,44100
68,5b445f9fae17be1640290779,1443617,kline_min1,11.69,2018-06-08,11.72,11.68,0,11.72,000789,931,123300
77,5b445fccae17be16402962ee,9300964,kline_min1,7.29,2018-06-08,7.4,7.28,0,7.37,000790,931,1265800
79,5b445fccae17be164029b7b8,611881,kline_min1,5.06,2018-06-08,5.06,5.03,0,5.03,000791,931,121500
80,5b445fccae17be16402a11a4,1623166,kline_min1,12.18,2018-06-08,12.19,12.17,0,12.18,000792,931,133300
81,5b445fcdae17be16402aa488,201970,kline_min1,5.06,2018-06-08,5.07,5.06,0,5.06,000795,931,39900
82,5b445fcdae17be16402b2aa2,1478397,kline_min1,8.21,2018-06-08,8.65,8.15,0,8.18,000797,931,172200
83,5b445fcdae17be16402b7b62,9586,kline_min1,7.36,2018-06-08,7.45,7.36,0,7.45,000798,931,1300
84,5b445fceae17be16402bcc7b,4614144,kline_min1,28.82,2018-06-08,28.82,28.51,0,28.51,000799,931,161100
85,5b445fceae17be16402c27a1,917327,kline_min1,8.7,2018-06-08,8.75,8.7,0,8.75,000800,931,105000
92,5b445ff8ae17be16402c823a,295054,kline_min1,5.49,2018-06-08,5.52,5.49,0,5.51,000801,931,53500
94,5b445ff9ae17be16402cdc74,235295,kline_min1,10.67,2018-06-08,10.67,10.62,0,10.62,000802,931,22100
96,5b445ff9ae17be16402d29d5,5100,kline_min1,17.0,2018-06-08,17.0,17.0,0,17.0,000803,931,300
97,5b445ff9ae17be16402d5b18,646592,kline_min1,5.3,2018-06-08,5.32,5.3,0,5.31,000806,931,121800
99,5b445ff9ae17be16402db1d5,3669270,kline_min1,6.46,2018-06-08,6.54,6.46,0,6.54,000807,931,564100
101,5b445ffaae17be16402e576b,3559285,kline_min1,8.53,2018-06-08,8.59,8.51,0,8.51,000810,931,416100
102,5b445ffaae17be16402eadda,798861,kline_min1,6.25,2018-06-08,6.27,6.23,0,6.23,000811,931,127900
103,5b445ffaae17be16402f0192,2340484,kline_min1,3.76,2018-06-08,3.77,3.75,0,3.75,000812,931,623100
104,5b445ffaae17be16402f2a6c,1185423,kline_min1,9.69,2018-06-08,9.79,9.55,0,9.55,000813,931,123700
110,5b446025ae17be16402f8239,230755,kline_min1,10.35,2018-06-08,10.48,10.35,0,10.48,000815,931,22200
112,5b446025ae17be16402fd9fd,598597,kline_min1,1.76,2018-06-08,1.77,1.76,0,1.77,000816,931,339000
113,5b446025ae17be1640303459,1379860,kline_min1,12.92,2018-06-08,12.95,12.86,0,12.91,000818,931,107100
115,5b446026ae17be1640308e77,1194390,kline_min1,10.69,2018-06-08,10.85,10.69,0,10.85,000819,931,111000
116,5b446026ae17be164030e694,5809108,kline_min1,11.38,2018-06-08,11.38,11.21,0,11.23,000820,931,517100
118,5b446026ae17be16403133f5,96251,kline_min1,10.39,2018-06-08,10.49,10.39,0,10.49,000821,931,9200
119,5b446026ae17be16403188c8,591179,kline_min1,8.13,2018-06-08,8.15,8.13,0,8.15,000822,931,72700
120,5b446027ae17be164031e415,1422603,kline_min1,7.91,2018-06-08,7.97,7.9,0,7.9,000823,931,180000
121,5b446027ae17be1640329728,543853,kline_min1,19.75,2018-06-08,19.79,19.69,0,19.69,000826,931,27600
126,5b446058ae17be164032ee7a,117942,kline_min1,9.13,2018-06-08,9.17,9.12,0,9.12,000828,931,12900
128,5b446058ae17be1640334589,1336406,kline_min1,8.32,2018-06-08,8.32,8.26,0,8.26,000829,931,161300
130,5b446058ae17be164033a04b,52107832,kline_min1,19.38,2018-06-08,19.48,19.33,0,19.48,000830,931,2684100
132,5b446058ae17be164033fbc3,692972,kline_min1,10.58,2018-06-08,10.62,10.58,0,10.62,000831,931,65300
134,5b446059ae17be1640345565,40304,kline_min1,5.95,2018-06-08,5.95,5.92,0,5.92,000833,931,6800
136,5b446059ae17be164034a9cc,1550524,kline_min1,6.62,2018-06-08,6.67,6.61,0,6.67,000835,931,233200
137,5b446059ae17be164034fe1b,1918274,kline_min1,5.0,2018-06-08,5.01,4.95,0,4.96,000836,931,385200
138,5b446059ae17be1640355546,333902,kline_min1,5.47,2018-06-08,5.49,5.46,0,5.46,000837,931,60900
139,5b44605aae17be164035ac74,29150,kline_min1,4.28,2018-06-08,4.31,4.28,0,4.29,000838,931,6800
140,5b44605aae17be16403604aa,25364364,kline_min1,6.53,2018-06-08,6.56,6.49,0,6.49,000839,931,3884800
143,5b44608aae17be164036601a,1564631,kline_min1,11.15,2018-06-08,11.16,11.05,0,11.08,000848,931,140900
145,5b44608aae17be164036b99c,774351,kline_min1,4.35,2018-06-08,4.36,4.35,0,4.35,000850,931,177700
147,5b44608aae17be16403709aa,886535,kline_min1,5.43,2018-06-08,5.55,5.43,0,5.55,000851,931,161500
149,5b44608aae17be1640376421,598269,kline_min1,8.18,2018-06-08,8.2,8.17,0,8.17,000852,931,73100
151,5b44608aae17be164037bf37,1349234,kline_min1,15.41,2018-06-08,15.54,15.4,0,15.54,000856,931,87400
153,5b44608bae17be1640381aab,47258496,kline_min1,80.11,2018-06-08,80.35,80.09,0,80.33,000858,931,589000
154,5b44608bae17be1640387154,9720,kline_min1,3.24,2018-06-08,3.24,3.24,0,3.24,000859,931,3000
155,5b44608bae17be164038c59b,23342706,kline_min1,36.6,2018-06-08,36.74,36.42,0,36.5,000860,931,639300
156,5b44608cae17be1640391f16,354880,kline_min1,2.6,2018-06-08,2.62,2.6,0,2.62,000861,931,136100
157,5b44608cae17be1640396e5f,66571,kline_min1,3.61,2018-06-08,3.62,3.61,0,3.62,000862,931,18400
163,5b4460bdae17be164039bd4e,303762,kline_min1,4.33,2018-06-08,4.33,4.31,0,4.31,000863,931,70200
165,5b4460beae17be16403a0ed1,988664,kline_min1,5.28,2018-06-08,5.3,5.27,0,5.3,000868,931,186800
167,5b4460beae17be16403a6a23,1246389,kline_min1,44.63,2018-06-08,44.8,44.4,0,44.56,000869,931,28000
169,5b4460beae17be16403ac392,358422,kline_min1,3.07,2018-06-08,3.08,3.07,0,3.08,000875,931,116400
171,5b4460beae17be16403b1d06,873908,kline_min1,7.11,2018-06-08,7.13,7.1,0,7.13,000876,931,122800
173,5b4460bfae17be16403b785c,771206,kline_min1,8.16,2018-06-08,8.18,8.15,0,8.18,000877,931,94400
174,5b4460bfae17be16403bd3ba,11364438,kline_min1,11.43,2018-06-08,11.49,11.43,0,11.49,000878,931,990700
175,5b4460bfae17be16403c2dcb,16986,kline_min1,8.94,2018-06-08,8.94,8.94,0,8.94,000880,931,1900
176,5b4460bfae17be16403c7c75,445875,kline_min1,9.23,2018-06-08,9.27,9.23,0,9.25,000881,931,48200
177,5b4460c0ae17be16403cd41c,2605129,kline_min1,2.87,2018-06-08,2.87,2.86,0,2.86,000882,931,910300
182,5b4460f2ae17be16403d2e97,490811,kline_min1,4.27,2018-06-08,4.28,4.27,0,4.28,000883,931,114800
183,5b4460f2ae17be16403d89a1,408740,kline_min1,12.35,2018-06-08,12.45,12.35,0,12.45,000885,931,32900
185,5b4460f2ae17be16403de4cb,1368464,kline_min1,5.85,2018-06-08,5.88,5.85,0,5.88,000886,931,233300
186,5b4460f3ae17be16403e401a,93580,kline_min1,16.15,2018-06-08,16.15,16.1,0,16.15,000887,931,5800
188,5b4460f3ae17be16403e9a34,129476,kline_min1,9.46,2018-06-08,9.46,9.43,0,9.43,000888,931,13700
189,5b4460f3ae17be16403eeffc,239887,kline_min1,13.75,2018-06-08,13.88,13.75,0,13.81,000889,931,17300
190,5b4460f3ae17be16403f46c6,968128,kline_min1,6.28,2018-06-08,6.3,6.27,0,6.29,000890,931,154000
191,5b4460f4ae17be16403f9335,262174,kline_min1,5.51,2018-06-08,5.55,5.49,0,5.55,000892,931,47500
192,5b4460f4ae17be16403fe48e,58736,kline_min1,4.05,2018-06-08,4.06,4.05,0,4.06,000893,931,14500
193,5b4460f4ae17be1640403900,3539361,kline_min1,28.31,2018-06-08,28.42,28.24,0,28.3,000895,931,125100
200,5b446128ae17be164040926f,549682,kline_min1,2.56,2018-06-08,2.58,2.55,0,2.58,000897,931,214200
202,5b446128ae17be164040ec2c,3337966,kline_min1,6.37,2018-06-08,6.38,6.36,0,6.38,000898,931,523700
204,5b446128ae17be1640413e86,3536,kline_min1,4.42,2018-06-08,4.42,4.42,0,4.42,000899,931,800
205,5b446129ae17be1640418ad8,517412,kline_min1,4.67,2018-06-08,4.68,4.67,0,4.68,000900,931,110600
206,5b446129ae17be164041a591,618230,kline_min1,11.9,2018-06-08,11.9,11.86,0,11.88,000901,931,52100
207,5b446129ae17be1640420075,596300,kline_min1,9.16,2018-06-08,9.19,9.14,0,9.18,000902,931,65100
208,5b446129ae17be1640425a7a,390139,kline_min1,2.85,2018-06-08,2.86,2.84,0,2.86,000903,931,136500
209,5b446129ae17be164042b304,75544,kline_min1,9.21,2018-06-08,9.23,9.21,0,9.21,000905,931,8200
210,5b44612aae17be16404307f6,108840,kline_min1,7.77,2018-06-08,7.8,7.77,0,7.8,000906,931,14000
211,5b44612aae17be16404355f2,318292,kline_min1,5.44,2018-06-08,5.45,5.44,0,5.44,000908,931,58500
219,5b44615dae17be164043a95b,14288,kline_min1,8.93,2018-06-08,8.93,8.93,0,8.93,000909,931,1600
222,5b44615eae17be164043fd34,257132,kline_min1,20.13,2018-06-08,20.26,20.06,0,20.26,000910,931,12800
223,5b44615eae17be16404454b8,502617,kline_min1,6.57,2018-06-08,6.58,6.55,0,6.58,000911,931,76500
224,5b44615eae17be164044cb8c,190897,kline_min1,14.99,2018-06-08,15.14,14.99,0,15.14,000913,931,12700
225,5b44615eae17be1640451a19,1872000,kline_min1,22.48,2018-06-08,22.5,22.41,0,22.48,000915,931,83300
226,5b44615fae17be1640457500,533602,kline_min1,6.67,2018-06-08,6.69,6.67,0,6.69,000917,931,79800
227,5b44615fae17be164045ce8a,177936,kline_min1,6.09,2018-06-08,6.1,6.09,0,6.09,000918,931,29200
228,5b44615fae17be1640462369,175075,kline_min1,8.29,2018-06-08,8.32,8.29,0,8.31,000919,931,21100
230,5b44615fae17be16404674cc,62071,kline_min1,7.19,2018-06-08,7.22,7.19,0,7.22,000920,931,8600
236,5b446190ae17be164046c814,3238176,kline_min1,11.72,2018-06-08,11.74,11.71,0,11.73,000921,931,276100
238,5b446191ae17be1640471f7c,311969,kline_min1,7.18,2018-06-08,7.19,7.18,0,7.19,000922,931,43400
239,5b446191ae17be16404773c3,340696,kline_min1,16.18,2018-06-08,16.5,16.18,0,16.5,000923,931,20900
240,5b446191ae17be164047cde4,376758,kline_min1,10.67,2018-06-08,10.71,10.65,0,10.68,000925,931,35300
241,5b446191ae17be16404826e7,541744,kline_min1,7.84,2018-06-08,7.86,7.82,0,7.82,000926,931,69200
242,5b446192ae17be1640487ad8,375324,kline_min1,4.12,2018-06-08,4.12,4.09,0,4.09,000927,931,91500
243,5b446192ae17be164048d293,234784,kline_min1,4.52,2018-06-08,4.57,4.52,0,4.56,000928,931,51600
244,5b446192ae17be1640492858,266680,kline_min1,7.94,2018-06-08,8.05,7.94,0,8.05,000929,931,33300
245,5b446192ae17be1640497fd9,1121945,kline_min1,10.16,2018-06-08,10.2,10.16,0,10.16,000930,931,110300
246,5b446192ae17be164049a418,152089,kline_min1,5.97,2018-06-08,6.0,5.95,0,6.0,000931,931,25500
255,5b4461c2ae17be164049fa5b,21201616,kline_min1,8.36,2018-06-08,8.37,8.32,0,8.37,000932,931,2538000
257,5b4461c3ae17be16404a54e0,2696949,kline_min1,5.65,2018-06-08,5.67,5.64,0,5.67,000933,931,477300
259,5b4461c3ae17be16404ab057,2026892,kline_min1,18.9,2018-06-08,18.91,18.71,0,18.71,000935,931,107500
260,5b4461c3ae17be16404b09c1,2344611,kline_min1,7.74,2018-06-08,7.77,7.72,0,7.72,000936,931,302900
261,5b4461c3ae17be16404b6473,1388614,kline_min1,4.51,2018-06-08,4.53,4.5,0,4.53,000937,931,307200
262,5b4461c4ae17be16404bbfab,1211243,kline_min1,67.47,2018-06-08,67.5,67.18,0,67.18,000938,931,18000
263,5b4461c4ae17be16404c1e75,92058,kline_min1,10.6,2018-06-08,10.63,10.58,0,10.58,000948,931,8700
264,5b4461c4ae17be16404c6f21,87174,kline_min1,3.5,2018-06-08,3.52,3.5,0,3.52,000949,931,24800
265,5b4461c4ae17be16404cba02,1454639,kline_min1,13.38,2018-06-08,13.43,13.38,0,13.42,000951,931,108400
273,5b4461f7ae17be16404d152e,3348240,kline_min1,16.05,2018-06-08,16.08,16.04,0,16.08,000952,931,208400
275,5b4461f7ae17be16404db7f5,176839,kline_min1,5.34,2018-06-08,5.36,5.34,0,5.34,000955,931,33100
276,5b4461f7ae17be16404e1205,118812,kline_min1,7.57,2018-06-08,7.58,7.56,0,7.58,000957,931,15700
277,5b4461f7ae17be16404e6b0a,489529,kline_min1,4.03,2018-06-08,4.03,4.02,0,4.03,000958,931,121500
278,5b4461f8ae17be16404ec4fe,838759,kline_min1,3.88,2018-06-08,3.89,3.88,0,3.88,000959,931,216000
279,5b4461f8ae17be16404f204a,10021497,kline_min1,15.13,2018-06-08,15.34,15.12,0,15.34,000960,931,657800
280,5b4461f8ae17be16404f7bb7,2413028,kline_min1,7.88,2018-06-08,7.91,7.82,0,7.82,000961,931,306800
281,5b4461f8ae17be16404fd22e,200052,kline_min1,6.38,2018-06-08,6.4,6.38,0,6.4,000962,931,31300
283,5b4461f9ae17be164050236b,7567998,kline_min1,75.99,2018-06-08,76.0,75.7,0,75.74,000963,931,99900
291,5b446232ae17be1640507e95,451025,kline_min1,4.95,2018-06-08,4.96,4.94,0,4.96,000965,931,91100
292,5b446232ae17be164050d45c,46710,kline_min1,3.1,2018-06-08,3.1,3.09,0,3.09,000966,931,15100
293,5b446233ae17be164051794e,431872,kline_min1,11.08,2018-06-08,11.11,11.01,0,11.11,000968,931,39100
294,5b446233ae17be164051d383,93605,kline_min1,7.25,2018-06-08,7.27,7.24,0,7.27,000969,931,12900
295,5b446233ae17be1640522f07,1431039,kline_min1,11.03,2018-06-08,11.03,10.98,0,10.98,000970,931,130000
296,5b446233ae17be1640528988,325585,kline_min1,4.68,2018-06-08,4.7,4.67,0,4.7,000971,931,69500
298,5b446234ae17be1640532771,47711,kline_min1,4.22,2018-06-08,4.23,4.22,0,4.23,000973,931,11300
300,5b446234ae17be16405380c5,431721,kline_min1,11.36,2018-06-08,11.43,11.35,0,11.35,000975,931,37900
307,5b44626aae17be164053d5e3,13215091,kline_min1,8.89,2018-06-08,8.91,8.87,0,8.87,000976,931,1486300
309,5b44626aae17be164054298e,4925134,kline_min1,22.65,2018-06-08,22.76,22.65,0,22.76,000977,931,216500
310,5b44626aae17be16405480cf,143636,kline_min1,6.8,2018-06-08,6.81,6.79,0,6.81,000978,931,21100
311,5b44626bae17be164054d566,2628141,kline_min1,1.2,2018-06-08,1.21,1.19,0,1.2,000979,931,2188600
312,5b44626bae17be1640552dd6,550511,kline_min1,8.15,2018-06-08,8.15,8.12,0,8.13,000980,931,67700
313,5b44626bae17be16405588fb,1249936,kline_min1,8.91,2018-06-08,8.98,8.8,0,8.8,000981,931,141000
314,5b44626bae17be164055dfb0,158062,kline_min1,1.84,2018-06-08,1.85,1.84,0,1.84,000982,931,85900
315,5b44626cae17be164056373f,1616948,kline_min1,7.85,2018-06-08,7.86,7.85,0,7.86,000983,931,205900
316,5b44626cae17be1640568dea,589490,kline_min1,16.3,2018-06-08,16.3,16.22,0,16.22,000985,931,36300
318,5b44626cae17be164056e0fb,2478742,kline_min1,9.84,2018-06-08,9.9,9.82,0,9.9,000987,931,251000
326,5b4462a2ae17be1640573663,1651662,kline_min1,16.22,2018-06-08,16.33,16.22,0,16.24,000988,931,101600
327,5b4462a2ae17be16405790b9,2019217,kline_min1,20.15,2018-06-08,20.4,20.14,0,20.4,000989,931,99300
328,5b4462a2ae17be164057ea50,332329,kline_min1,13.7,2018-06-08,13.74,13.67,0,13.74,000990,931,24200
329,5b4462a3ae17be1640584172,113709,kline_min1,6.49,2018-06-08,6.5,6.49,0,6.5,000993,931,17500
330,5b4462a3ae17be1640588ec3,250638,kline_min1,6.28,2018-06-08,6.33,6.28,0,6.33,000995,931,39600
331,5b4462a3ae17be164058e0f2,1444842,kline_min1,12.69,2018-06-08,12.73,12.68,0,12.73,000996,931,113600
332,5b4462a3ae17be1640593c38,1785602,kline_min1,17.11,2018-06-08,17.13,17.03,0,17.03,000997,931,104600
333,5b4462a4ae17be1640599798,959798,kline_min1,21.49,2018-06-08,21.63,21.48,0,21.63,000998,931,44500
335,5b4462a4ae17be164059ef39,1587768,kline_min1,29.73,2018-06-08,29.88,29.73,0,29.88,000999,931,53300
337,5b4462a4ae17be16405a49f0,537,kline_min1,5.37,2018-06-08,5.37,5.37,0,5.37,001696,931,100
344,5b4462d8ae17be16405a9bbb,6063,kline_min1,4.04,2018-06-08,4.05,4.04,0,4.05,001896,931,1500
345,5b4462d8ae17be16405aee85,858484,kline_min1,8.43,2018-06-08,8.46,8.37,0,8.46,001965,931,102000
346,5b4462d8ae17be16405b49e9,7362431,kline_min1,22.06,2018-06-08,22.32,22.06,0,22.28,001979,931,331500
347,5b4462d8ae17be16405ba565,4710859,kline_min1,18.7,2018-06-08,18.8,18.63,0,18.8,002001,931,251400
348,5b4462d9ae17be16405c5666,1789132,kline_min1,9.1,2018-06-08,9.18,9.1,0,9.18,002003,931,195700
349,5b4462d9ae17be16405cb0e1,547142,kline_min1,5.97,2018-06-08,5.99,5.97,0,5.99,002004,931,91400
350,5b4462d9ae17be16405d2ee6,99350,kline_min1,6.2,2018-06-08,6.23,6.2,0,6.23,002006,931,16000
352,5b4462daae17be16405d8464,8636427,kline_min1,34.65,2018-06-08,34.8,34.65,0,34.8,002007,931,248800
362,5b44630bae17be16405ddfc6,12706194,kline_min1,58.06,2018-06-08,58.48,58.04,0,58.48,002008,931,217600
363,5b44630cae17be16405e3b10,592372,kline_min1,13.42,2018-06-08,13.49,13.4,0,13.49,002009,931,44000
364,5b44630cae17be16405e9525,84363,kline_min1,15.3,2018-06-08,15.39,15.3,0,15.39,002010,931,5500
365,5b44630cae17be16405f4319,1737740,kline_min1,7.26,2018-06-08,7.31,7.23,0,7.31,002012,931,238600
366,5b44630dae17be16405f9ab7,414844,kline_min1,7.85,2018-06-08,7.86,7.83,0,7.84,002013,931,52900
367,5b44630dae17be16405ff301,762426,kline_min1,7.08,2018-06-08,7.08,7.04,0,7.07,002014,931,107900
368,5b44630dae17be1640603e71,571,kline_min1,5.71,2018-06-08,5.71,5.71,0,5.71,002015,931,100
369,5b44630dae17be1640608728,2573630,kline_min1,16.26,2018-06-08,16.48,16.26,0,16.48,002016,931,156800
371,5b44630eae17be164060e15c,31612,kline_min1,7.04,2018-06-08,7.04,7.02,0,7.02,002017,931,4500
380,5b446341ae17be16406138e7,1180156,kline_min1,1.67,2018-06-08,1.7,1.66,0,1.7,002018,931,702000
382,5b446341ae17be1640618dc8,939413,kline_min1,17.88,2018-06-08,17.9,17.82,0,17.9,002019,931,52500
383,5b446341ae17be164061e926,2045000,kline_min1,12.42,2018-06-08,12.5,12.39,0,12.48,002020,931,164100
384,5b446342ae17be1640624205,1480771,kline_min1,3.93,2018-06-08,3.95,3.92,0,3.95,002021,931,375100
385,5b446342ae17be1640628f67,310586,kline_min1,13.56,2018-06-08,13.64,13.5,0,13.64,002022,931,22900
386,5b446342ae17be164062ea66,11024209,kline_min1,12.18,2018-06-08,12.23,12.18,0,12.21,002023,931,903100
387,5b446342ae17be16406345c8,24822644,kline_min1,15.5,2018-06-08,15.53,15.48,0,15.53,002024,931,1600200
388,5b446343ae17be164063a10b,144068,kline_min1,22.9,2018-06-08,22.9,22.83,0,22.83,002025,931,6300
389,5b446343ae17be164063f8e0,20124,kline_min1,6.69,2018-06-08,6.71,6.69,0,6.71,002026,931,3000
391,5b446343ae17be1640644fb1,12473398,kline_min1,12.4,2018-06-08,12.5,12.4,0,12.48,002027,931,1001700
399,5b44637fae17be164064aaa6,723959,kline_min1,17.48,2018-06-08,17.55,17.39,0,17.39,002028,931,41500
400,5b44637fae17be1640650340,700956,kline_min1,9.31,2018-06-08,9.33,9.31,0,9.33,002029,931,75200
401,5b44637fae17be1640655ccc,308132,kline_min1,17.19,2018-06-08,17.3,17.19,0,17.3,002030,931,17900
402,5b44637fae17be164065b6ca,225533,kline_min1,2.47,2018-06-08,2.47,2.46,0,2.46,002031,931,91500
403,5b44637fae17be1640661062,1900841,kline_min1,54.15,2018-06-08,54.3,53.88,0,53.88,002032,931,35200
404,5b446380ae17be164066695a,700087,kline_min1,8.7,2018-06-08,8.71,8.7,0,8.71,002033,931,80400
405,5b446380ae17be164066be92,101017,kline_min1,25.3,2018-06-08,25.39,25.22,0,25.22,002034,931,4000
406,5b446380ae17be1640670b05,784108,kline_min1,29.51,2018-06-08,29.9,29.51,0,29.9,002035,931,26300
409,5b446380ae17be1640676586,549550,kline_min1,13.82,2018-06-08,13.85,13.82,0,13.85,002036,931,39700
411,5b446381ae17be164067bf68,35468,kline_min1,9.34,2018-06-08,9.35,9.33,0,9.35,002037,931,3800
418,5b4463b7ae17be16406812dc,3691191,kline_min1,46.35,2018-06-08,46.52,46.3,0,46.52,002038,931,79400
419,5b4463b7ae17be1640686d42,196160,kline_min1,14.54,2018-06-08,14.54,14.53,0,14.53,002039,931,13500
420,5b4463b7ae17be164068c5ec,249297,kline_min1,11.0,2018-06-08,11.01,10.92,0,10.92,002040,931,22800
421,5b4463b7ae17be1640691eb2,162407,kline_min1,8.24,2018-06-08,8.24,8.19,0,8.19,002041,931,19800
422,5b4463b8ae17be164069783e,454626,kline_min1,8.51,2018-06-08,8.6,8.48,0,8.6,002042,931,53200
423,5b4463b8ae17be164069d0fc,340359,kline_min1,8.94,2018-06-08,8.98,8.94,0,8.98,002043,931,38000
